,date,tic,Unnamed: 0,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
29,2010/7/2,AFL,29,26.42499924,26.48500061,26.22500038,20.35268593,7432200,1,-0.001814683,20.5075133,20.27874158,0,-66.66666667,100,20.39312744,20.39312744
30,2010/7/2,AMZN,30,13.13899994,13.23400021,12.95349979,12.9989996,80258000,1,-0.005631419,13.47946797,12.76953163,0,-66.66666667,100,13.1244998,13.1244998
31,2010/7/2,AZO,31,370.5700073,373.9899902,365.5100098,367.0499878,266300,1,-0.175673461,382.0383127,359.89168,0,-66.66666667,100,370.9649964,370.9649964
32,2010/7/2,C,32,42.36999893,42.90000153,42.16999817,33.46564102,24224200,1,-0.014408002,34.69492066,32.87854659,0,-66.66666667,100,33.78673363,33.78673363
33,2010/7/2,CMCSA,33,19.20000076,19.25499916,18.90500069,15.36917973,32715000,1,-0.003701815,15.68501576,15.21833889,0,-66.66666667,100,15.45167733,15.45167733
34,2010/7/2,COP,34,58.47000122,58.47999954,58,40.12423706,7783100,1,-0.012255424,41.16986045,39.62485543,0,-66.66666667,100,40.39735794,40.39735794
35,2010/7/2,F,35,12.93999958,13,12.85999966,7.81284523,39116500,1,-0.00190534,7.975407413,7.735206791,0,-66.66666667,100,7.855307102,7.855307102
36,2010/7/2,GE,36,134.570343,135.0507355,133.7897034,108.4513474,5148725,1,-0.033809269,111.3359283,107.0736939,0,-66.66666667,100,109.2048111,109.2048111
37,2010/7/2,GM,37,27.88999939,28.20000076,27.87999916,21.34574318,11097500,1,-0.003596972,21.65263409,21.19917446,0,-66.66666667,100,21.42590428,21.42590428
38,2010/7/2,GOOGL,38,18.97397423,19.28103065,18.97147179,18.99449348,74753172,1,-0.009308992,19.78872957,18.61517248,0,-66.66666667,100,19.20195103,19.20195103
39,2010/7/2,LLY,39,53.54999924,53.88000107,53.47000122,41.63803864,3519900,1,-0.011339139,42.60548526,41.17599363,0,-66.66666667,100,41.89073945,41.89073945
40,2010/7/2,LOW,40,38.29000092,38.81000137,37.91999817,31.40581131,8637200,1,-0.011514762,32.38824193,30.93661006,0,-66.66666667,100,31.662426,31.662426
41,2010/7/2,MDT,41,46.56000137,46.75,46.22999954,36.38493729,3740000,1,-0.011825354,37.39386738,35.9030801,0,-66.66666667,100,36.64847374,36.64847374
42,2010/7/2,MSI,42,58.5,59.13999939,58.5,48.37988281,2260900,1,-0.003329045,48.66391435,48.24423155,0,-66.66666667,100,48.45407295,48.45407295
43,2010/7/2,NOC,43,64.68000031,65.20999908,64.34999847,53.18165207,2444900,1,-0.013899962,54.36758618,52.61525913,0,-66.66666667,100,53.49142266,53.49142266
44,2010/7/2,ORCL,44,35.81000137,36,35.02999878,29.85697556,16662700,1,-0.020593698,31.61401408,29.01782758,0,-66.66666667,100,30.31592083,30.31592083
45,2010/7/2,PEP,45,72.48000336,72.66999817,72.40000153,53.24308014,5558500,1,-0.003627227,53.55255235,53.09527861,0,-66.66666667,100,53.32391548,53.32391548
46,2010/7/2,PFE,46,25.96774292,26.07210541,25.77798843,17.62518311,28883711,1,-0.006695148,18.19640802,17.35237052,0,-66.66666667,100,17.77438927,17.77438927
47,2010/7/2,QCOM,47,66.25,66.80000305,65.36000061,48.37777328,12356800,1,-0.018024102,49.91557587,47.64333068,0,-66.66666667,100,48.77945328,48.77945328
48,2010/7/2,SBUX,48,28.17499924,28.35499954,27.95499992,23.16277695,8151400,1,-0.00713412,23.77145456,22.87207724,0,-66.66666667,100,23.3217659,23.3217659
49,2010/7/2,SLB,49,78.94000244,79.83000183,78.40000153,60.03720474,5389200,1,-0.004238398,60.39882158,59.86449934,0,-66.66666667,100,60.13166046,60.13166046
50,2010/7/2,SRE,50,37.61000061,37.90499878,37.59999847,19.76948357,1228000,1,-0.001351234,19.88476984,19.71442374,0,-66.66666667,100,19.79959679,19.79959679
51,2010/7/2,T,51,26.55589104,26.79002953,26.43504524,11.93743992,27709069,1,-0.002128656,12.11905522,11.85070186,0,-66.66666667,100,11.98487854,11.98487854
52,2010/7/2,TT,52,32.21532822,32.65527725,31.55230904,26.54189491,3856403,1,-0.006437919,27.09117323,26.27956384,0,-66.66666667,100,26.68536854,26.68536854
53,2010/7/2,UPS,53,79.19999695,80,79,57.8155098,3394100,1,-0.000973714,57.8985863,57.77583311,0,-66.66666667,100,57.83720971,57.83720971
54,2010/7/2,WFC,54,34.93000031,35,34.61999893,25.47943687,17534100,1,-0.006084962,25.99860114,25.23148804,0,-66.66666667,100,25.61504459,25.61504459
55,2010/7/2,XOM,55,89.41000366,89.62000275,88.83999634,56.96049118,11679700,1,-0.012757558,58.04895625,56.4406487,0,-66.66666667,100,57.24480248,57.24480248
56,2010/7/2,XRX,56,21.05401802,21.21212006,20.92226601,13.97109318,3638722,1,-0.003158215,14.24054963,13.84240287,0,-66.66666667,100,14.04147625,14.04147625
57,2010/7/2,ZTS,57,31.09000015,31.73999977,30.46999931,28.69125557,5013200,1,0,28.69125557,28.69125557,0,-66.66666667,100,28.69125557,28.69125557
58,2010/7/6,AFL,58,26.42499924,26.48500061,26.22500038,20.35268593,17468400,2,-0.002312267,20.4730426,20.28625127,0,-50,100,20.37964694,20.37964694
59,2010/7/6,AMZN,59,13.10000038,13.23400021,12.95349979,12.9989996,55408000,2,-0.007175546,13.3724967,12.7928361,0,-50,100,13.0826664,13.0826664
60,2010/7/6,AZO,60,369.9200134,371.0299988,365.5100098,367.0499878,303600,2,-0.223842858,378.7013185,360.6186685,0,-65.09172358,100,369.6599935,369.6599935
61,2010/7/6,C,61,42.36999893,42.90000153,42.16999817,33.46564102,22059300,2,-0.018358654,34.42123436,32.93817115,0,-50,100,33.67970276,33.67970276
62,2010/7/6,CMCSA,62,19.20000076,19.25499916,18.90500069,15.36917973,22999600,2,-0.004716847,15.61469816,15.23365809,0,-50,100,15.42417813,15.42417813
63,2010/7/6,COP,63,58.43999863,58.47999954,57.63000107,39.90988541,6874600,2,-0.022262875,41.01922629,39.4505079,0,-85.9698307,100,40.2348671,40.2348671
64,2010/7/6,F,64,12.93999958,13,12.85999966,7.81284523,33520400,2,-0.002427782,7.939214638,7.743091652,0,-50,100,7.841153145,7.841153145
65,2010/7/6,GE,65,134.570343,135.0507355,133.7897034,108.4513474,7158425,2,-0.043079719,110.6937064,107.2136067,0,-50,100,108.9536565,108.9536565
66,2010/7/6,GM,66,27.88999939,28.20000076,27.87999916,21.34574318,7010500,2,-0.004583257,21.58430803,21.21405979,0,-50,100,21.39918391,21.39918391
67,2010/7/6,GOOGL,67,18.97397423,19.28103065,18.97147179,18.99449348,83040876,2,-0.011861504,19.61190119,18.65369583,0,-50,100,19.13279851,19.13279851
68,2010/7/6,LLY,68,53.54999924,53.88000107,53.47000122,41.63803864,3575100,2,-0.014448313,42.39009335,41.22291833,0,-50,100,41.80650584,41.80650584
69,2010/7/6,LOW,69,38.22000122,38.54999924,37.91999817,31.40581131,8650300,2,-0.014672092,32.169514,30.98426154,0,-63.32675454,100,31.57688777,31.57688777
70,2010/7/6,MDT,70,46.56000137,46.75,46.22999954,36.38493729,4327900,2,-0.015067848,37.16923962,35.9520169,0,-50,100,36.56062826,36.56062826
71,2010/7/6,MSI,71,58.5,59.13999939,58.5,48.37988281,1454500,2,-0.004241864,48.60067769,48.25800811,0,-50,100,48.4293429,48.4293429
72,2010/7/6,NOC,72,64.68000031,65.20999908,64.34999847,53.18165207,2688100,2,-0.017711311,54.10355032,52.67278127,0,-50,100,53.38816579,53.38816579
73,2010/7/6,ORCL,73,35.20999908,35.72000122,35.02999878,29.85697556,15603500,2,-0.026240459,31.22282777,29.10305037,0,-59.77697669,100,30.16293907,30.16293907
74,2010/7/6,PEP,74,72.48000336,72.66999817,72.40000153,53.24308014,4782800,2,-0.004621807,53.48365159,53.11028915,0,-50,100,53.29697037,53.29697037
75,2010/7/6,PFE,75,25.84440231,26.07210541,25.77798843,17.62518311,29236801,2,-0.008530948,18.06923075,17.38007702,0,-50,100,17.72465388,17.72465388
76,2010/7/6,QCOM,76,66.18000031,66.80000305,65.36000061,48.37777328,11195700,2,-0.022966284,49.57320016,47.71791973,0,-50,100,48.64555994,48.64555994
77,2010/7/6,SBUX,77,28.12000084,28.22500038,27.95499992,23.16277695,7449000,2,-0.009090284,23.63593884,22.90160033,0,-60.85767041,100,23.26876958,23.26876958
78,2010/7/6,SLB,78,78.94000244,79.83000183,78.40000153,60.03720474,7131200,2,-0.00540056,60.31831136,59.88203908,0,-50,100,60.10017522,60.10017522
79,2010/7/6,SRE,79,37.61000061,37.90499878,37.59999847,19.76948357,1119600,2,-0.001721741,19.85910255,19.72001555,0,-50,100,19.78955905,19.78955905
80,2010/7/6,T,80,26.55589104,26.79002953,26.43504524,11.93743992,46276978,2,-0.00271233,12.07862047,11.85951087,0,-50,100,11.96906567,11.96906567
81,2010/7/6,TT,81,32.21532822,32.65527725,31.55230904,26.54189491,3209258,2,-0.008203187,26.96888214,26.30620585,0,-50,100,26.63754399,26.63754399
82,2010/7/6,UPS,82,79.19999695,80,79,57.8155098,3733500,2,-0.001240705,57.88009019,57.77986262,0,-50,100,57.8299764,57.8299764
83,2010/7/6,WFC,83,34.93000031,35,34.61999893,25.47943687,24087000,2,-0.007753449,25.88301463,25.2566694,0,-50,100,25.56984202,25.56984202
84,2010/7/6,XOM,84,89.41000366,89.62000275,88.83999634,56.96049118,11768700,2,-0.016255661,57.80662085,56.49344323,0,-50,100,57.15003204,57.15003204
85,2010/7/6,XRX,85,21.027668,21.21212006,20.92226601,13.97109318,3375501,2,-0.004024192,14.18055796,13.85547249,0,-50,100,14.01801523,14.01801523
86,2010/7/6,ZTS,86,31.09000015,31.73999977,30.46999931,28.69125557,2126100,2,0,28.69125557,28.69125557,0,-50,100,28.69125557,28.69125557
87,2010/7/7,AFL,87,25.76499939,26.06500053,24.75,19.70956993,9987600,3,-0.025701368,20.88652991,19.53772546,0,-133.3333333,100,20.21212769,20.21212769
88,2010/7/7,AMZN,88,13.10000038,13.23400021,12.95349979,12.9989996,79514000,3,-0.007701991,13.3127501,12.8107493,0,-44.44444444,100,13.0617497,13.0617497
89,2010/7/7,AZO,89,367.4700012,370.1600037,365.5100098,367.0499878,1112100,3,-0.240265424,376.8375092,361.177475,0,-62.42103843,100,369.0074921,369.0074921
90,2010/7/7,C,90,42.36999893,42.90000153,42.16999817,33.46564102,29381400,3,-0.019705564,34.26837253,32.98400211,0,-44.44444444,100,33.62618732,33.62618732
91,2010/7/7,CMCSA,91,19.20000076,19.25499916,18.90500069,15.36917973,26062600,3,-0.005062906,15.57542372,15.24543334,0,-44.44444444,100,15.41042853,15.41042853
92,2010/7/7,COP,92,57.5,57.70000076,57.04999924,39.82000732,5705900,3,-0.029513867,40.89420842,39.36809588,0,-121.2017385,100,40.13115215,40.13115215
93,2010/7/7,F,93,12.93999958,13,12.85999966,7.81284523,33987500,3,-0.0026059,7.91899991,7.749152422,0,-44.44444444,100,7.834076166,7.834076166
94,2010/7/7,GE,94,134.570343,135.0507355,133.7897034,108.4513474,6382412,3,-0.046240327,110.3350067,107.3211519,0,-44.44444444,100,108.8280793,108.8280793
95,2010/7/7,GM,95,27.88999939,28.20000076,27.87999916,21.34574318,10493500,3,-0.004919514,21.54614592,21.22550154,0,-44.44444444,100,21.38582373,21.38582373
96,2010/7/7,GOOGL,96,18.97397423,19.28103065,18.97147179,18.99449348,113494392,3,-0.012731741,19.51313734,18.68330716,0,-44.44444444,100,19.09822225,19.09822225
97,2010/7/7,LLY,97,53.54999924,53.88000107,53.47000122,41.63803864,5233900,3,-0.015508335,42.26979065,41.25898743,0,-44.44444444,100,41.76438904,41.76438904
98,2010/7/7,LOW,98,38.22000122,38.54999924,37.91999817,31.40581131,9693900,3,-0.015748532,32.04734802,31.02088928,0,-54.67135573,100,31.53411865,31.53411865
99,2010/7/7,MDT,99,46.56000137,46.75,46.22999954,36.38493729,3492200,3,-0.016173323,37.04377841,35.98963262,0,-44.44444444,100,36.51670552,36.51670552
100,2010/7/7,MSI,100,58.5,59.13999939,58.5,48.37988281,1419000,3,-0.004553074,48.56535816,48.2685976,0,-44.44444444,100,48.41697788,48.41697788
101,2010/7/7,NOC,101,64.68000031,65.20999908,64.34999847,53.18165207,2630400,3,-0.019010728,53.95607853,52.71699619,0,-44.44444444,100,53.33653736,53.33653736
102,2010/7/7,ORCL,102,35.20999908,35.41999817,35.00999832,29.8314743,26869300,3,-0.029086343,31.00677578,29.15336998,0,-69.3569963,100,30.08007288,30.08007288
103,2010/7/7,PEP,103,72.48000336,72.66999817,72.40000153,53.24308014,4146400,3,-0.004960893,53.44516849,53.12182713,0,-44.44444444,100,53.28349781,53.28349781
104,2010/7/7,PFE,104,25.84440231,26.07210541,25.77798843,17.62518311,40492677,3,-0.009156833,17.99819851,17.40137387,0,-44.44444444,100,17.69978619,17.69978619
105,2010/7/7,QCOM,105,66.18000031,66.80000305,65.36000061,48.37777328,11521200,3,-0.02465124,49.38197327,47.77525329,0,-44.44444444,100,48.57861328,48.57861328
106,2010/7/7,SBUX,106,27.95000076,28.14500046,27.86000061,23.16277695,9123600,3,-0.009757207,23.56024933,22.92429353,0,-73.52929862,100,23.24227143,23.24227143
107,2010/7/7,SLB,107,78.94000244,79.56999969,77.76000214,59.4931221,6101200,3,-0.025440677,60.58105381,59.31577007,0,-133.3333333,100,59.94841194,59.94841194
108,2010/7/7,SRE,108,37.61000061,37.90499878,37.59999847,19.76948357,1687000,3,-0.001848059,19.84476662,19.72431374,0,-44.44444444,100,19.78454018,19.78454018
109,2010/7/7,T,109,26.51057434,26.79002953,26.43504524,11.93743992,25228423,3,-0.002911324,12.05603647,11.86628199,0,-44.44444444,100,11.96115923,11.96115923
110,2010/7/7,TT,110,32.21532822,32.65527725,31.55230904,26.54189491,3885291,3,-0.008805026,26.90057897,26.32668447,0,-44.44444444,100,26.61363172,26.61363172
111,2010/7/7,UPS,111,79.19999695,80,79,57.8155098,4602400,3,-0.001331731,57.86975956,57.78295994,0,-44.44444444,100,57.82635975,57.82635975
112,2010/7/7,WFC,112,34.83000183,34.97999954,34.61999893,25.47943687,27095000,3,-0.008322292,25.81845617,25.27602529,0,-47.20755069,100,25.54724073,25.54724073
113,2010/7/7,XOM,113,89.37000275,89.62000275,88.83999634,56.96049118,13463300,3,-0.017448282,57.67126942,56.53402424,0,-44.44444444,100,57.10264683,57.10264683
114,2010/7/7,XRX,114,21.027668,21.15942001,20.92226601,13.97109318,2533314,3,-0.004319433,14.14705086,13.86551858,0,-56.91409413,100,14.00628472,14.00628472
115,2010/7/7,ZTS,115,30.97999954,31.43000031,30.46999931,28.69125557,3800800,3,0,28.69125557,28.69125557,0,-133.3333333,100,28.69125557,28.69125557
116,2010/7/8,AFL,116,25.59000015,25.62000084,24.75,19.3244648,8350200,4,-0.053193796,21.02022693,19.04896329,0,-101.5558221,100,20.03459511,20.03459511
117,2010/7/8,AMZN,117,13.10000038,13.20499992,12.75549984,12.9989996,77584000,4,-0.007825906,13.27370126,12.8246981,0,-91.85238493,100,13.04919968,13.04919968
118,2010/7/8,AZO,118,367.4700012,370.1600037,365.5100098,367.0499878,790900,4,-0.244131008,375.6193714,361.612611,0,-57.07684457,100,368.6159912,368.6159912
119,2010/7/8,C,119,42.36999893,42.90000153,42.16999817,33.46564102,17441800,4,-0.020022603,34.16846598,33.01969015,0,-41.66666667,100,33.59407806,33.59407806
120,2010/7/8,CMCSA,120,19.20000076,19.25499916,18.90500069,15.36917973,30787000,4,-0.005144362,15.54975495,15.25460258,0,-41.66666667,100,15.40217877,15.40217877
121,2010/7/8,COP,121,57.5,57.70000076,57.04999924,39.82000732,17871800,4,-0.032832607,40.78595878,39.3518876,0,-83.33333333,100,40.06892319,40.06892319
122,2010/7/8,F,122,12.93999958,13,12.85999966,7.81284523,18613300,4,-0.002647826,7.905788085,7.753871873,0,-41.66666667,100,7.829829979,7.829829979
123,2010/7/8,GE,123,134.570343,135.0507355,133.72966,108.4513474,4067429,4,-0.046984279,110.1005697,107.404896,0,-45.18983271,100,108.7527329,108.7527329
124,2010/7/8,GM,124,27.88999939,28.20000076,27.87999916,21.34574318,6316700,4,-0.004998663,21.52120414,21.23441109,0,-41.66666667,100,21.37780762,21.37780762
125,2010/7/8,GOOGL,125,18.97397423,19.28103065,18.97147179,18.99449348,120683196,4,-0.01293658,19.44858784,18.70636516,0,-41.66666667,100,19.0774765,19.0774765
126,2010/7/8,LLY,126,53.54999924,53.88000107,53.22000122,41.63803864,17142800,4,-0.015757846,42.1911639,41.28707402,0,-72.96930268,100,41.73911896,41.73911896
127,2010/7/8,LOW,127,38.22000122,38.54999924,37.91999817,31.40581131,5914000,4,-0.016001907,31.96750349,31.04941088,0,-50.52772674,100,31.50845718,31.50845718
128,2010/7/8,MDT,128,46.56000137,46.75,46.22999954,36.38493729,3099500,4,-0.016433532,36.9617802,36.01892354,0,-41.66666667,100,36.49035187,36.49035187
129,2010/7/8,MSI,129,58.5,59.13999939,58.5,48.37988281,1227000,4,-0.004626328,48.54227422,48.27684351,0,-41.66666667,100,48.40955887,48.40955887
130,2010/7/8,NOC,130,64.68000031,65.20999908,64.34999847,53.18165207,1582800,4,-0.019316588,53.85969477,52.75142584,0,-41.66666667,100,53.3055603,53.3055603
131,2010/7/8,ORCL,131,35.15000153,35.18999863,34.45000076,29.37254333,19255700,4,-0.048282332,30.9606052,28.91652874,0,-123.7403849,100,29.93856697,29.93856697
132,2010/7/8,PEP,132,72.48000336,72.66999817,72.40000153,53.24308014,3721400,4,-0.005040708,53.42001693,53.13081162,0,-41.66666667,100,53.27541428,53.27541428
133,2010/7/8,PFE,133,25.84440231,25.95825386,25.55028534,17.48895454,39466608,4,-0.014725004,17.9775377,17.33770202,0,-123.5939046,100,17.65761986,17.65761986
134,2010/7/8,QCOM,134,66.18000031,66.80000305,65.36000061,48.37777328,7396300,4,-0.025047849,49.2569923,47.81989826,0,-41.66666667,100,48.53844528,48.53844528
135,2010/7/8,SBUX,135,27.95000076,28.03000069,27.57500076,23.1544838,7146400,4,-0.010244192,23.51106647,22.93836133,0,-112.9926692,100,23.2247139,23.2247139
136,2010/7/8,SLB,136,78.86000061,79.20999908,77.76000214,58.94148636,4632700,4,-0.057745442,60.80120712,58.69284652,0,-115.5861003,100,59.74702682,59.74702682
137,2010/7/8,SRE,137,37.61000061,37.90499878,37.59999847,19.76948357,1534400,4,-0.001877792,19.83539702,19.72766069,0,-41.66666667,100,19.78152886,19.78152886
138,2010/7/8,T,138,26.51057434,26.79002953,26.43504524,11.93743992,24196762,4,-0.002958164,12.04127615,11.87155458,0,-41.66666667,100,11.95641537,11.95641537
139,2010/7/8,TT,139,32.21532822,32.65527725,31.55230904,26.54189491,3672750,4,-0.008946688,26.85593778,26.34263094,0,-41.66666667,100,26.59928436,26.59928436
140,2010/7/8,UPS,140,79.19999695,80,79,57.8155098,3805400,4,-0.001353157,57.86300773,57.78537179,0,-41.66666667,100,57.82418976,57.82418976
141,2010/7/8,WFC,141,34.83000183,34.95000076,34.54999924,25.40613937,18425800,4,-0.011372864,25.78565886,25.25238206,0,-73.90496287,100,25.51902046,25.51902046
142,2010/7/8,XOM,142,89.20999908,89.22000122,87.61000061,56.74565887,11412300,4,-0.026277676,57.61814877,56.44434971,0,-160.2981932,100,57.03124924,57.03124924
143,2010/7/8,XRX,143,21.027668,21.15942001,20.76416206,13.97109318,2583940,4,-0.004388928,14.12515147,13.87334134,0,-96.64359282,100,13.99924641,13.99924641
144,2010/7/8,ZTS,144,30.97999954,31.43000031,30.46999931,28.69125557,2599300,4,0,28.69125557,28.69125557,0,-83.33333333,100,28.69125557,28.69125557
145,2010/7/9,AFL,145,25.19000053,25.25,24.75,19.3244648,6643600,0,-0.068720608,20.97140171,18.86107841,0,-87.04024582,100,19.91624006,19.91624006
146,2010/7/9,AMZN,146,13.06999969,13.20499992,12.75549984,12.9989996,68074000,0,-0.007753296,13.24577397,12.83589203,0,-84.12527756,100,13.040833,13.040833
147,2010/7/9,AZO,147,367.4700012,370.1600037,365.5100098,367.0499878,523500,0,-0.241865898,374.7481728,361.9618085,0,-53.18991326,100,368.3549907,368.3549907
148,2010/7/9,C,148,42.36999893,42.90000153,42.16999817,33.46564102,23462700,0,-0.019836828,34.09701392,33.04832986,0,-40,100,33.57267189,33.57267189
149,2010/7/9,CMCSA,149,19.20000076,19.25499916,18.90500069,15.36917973,14686400,0,-0.005096631,15.53139694,15.26196092,0,-40,100,15.39667893,15.39667893
150,2010/7/9,COP,150,57.5,57.70000076,57.04999924,39.82000732,19329700,0,-0.034210475,40.70020619,39.35466823,0,-66.66666667,100,40.02743721,40.02743721
151,2010/7/9,F,151,12.93999958,13,12.85999966,7.81284523,17688900,0,-0.002623258,7.896339134,7.757659241,0,-40,100,7.826999187,7.826999187
152,2010/7/9,GE,152,134.570343,135.0507355,133.72966,108.4513474,3287086,0,-0.046548346,109.932903,107.4721009,0,-43.23600488,100,108.702502,108.702502
153,2010/7/9,GM,153,27.88999939,28.20000076,27.87999916,21.34574318,5589900,0,-0.004952284,21.50336606,21.24156103,0,-40,100,21.37246355,21.37246355
154,2010/7/9,GOOGL,154,18.97397423,19.28103065,18.97147179,18.99449348,86625288,0,-0.012816551,19.40242275,18.72486924,0,-40,100,19.063646,19.063646
155,2010/7/9,LLY,155,53.54999924,53.88000107,53.22000122,41.63803864,18307300,0,-0.015611641,42.13493093,41.30961356,0,-68.00688752,100,41.72227224,41.72227224
156,2010/7/9,LOW,156,38.22000122,38.54999924,37.91999817,31.40581131,5049900,0,-0.015853437,31.91039956,31.07229951,0,-48.09747088,100,31.49134954,31.49134954
157,2010/7/9,MDT,157,46.56000137,46.75,46.22999954,36.38493729,3083100,0,-0.016281058,36.90313599,36.04242955,0,-40,100,36.47278277,36.47278277
158,2010/7/9,MSI,158,58.5,59.13999939,58.5,48.37988281,1080400,0,-0.004583404,48.52576485,48.28346087,0,-40,100,48.40461286,48.40461286
159,2010/7/9,NOC,159,64.68000031,65.20999908,64.34999847,53.18165207,1446700,0,-0.019137363,53.79076218,52.77905568,0,-40,100,53.28490893,53.28490893
160,2010/7/9,ORCL,160,34.75999832,34.97999954,34.45000076,29.37254333,12648800,0,-0.058914178,30.868553,28.81990639,0,-101.9192456,100,29.8442297,29.8442297
161,2010/7/9,PEP,161,72.48000336,72.66999817,72.40000153,53.24308014,3744000,0,-0.004993939,53.40202881,53.1380217,0,-40,100,53.27002525,53.27002525
162,2010/7/9,PFE,162,25.5787487,25.64516068,25.41745758,17.43706322,27722308,0,-0.020014352,17.95895522,17.28276562,0,-140.3791966,100,17.62086042,17.62086042
163,2010/7/9,QCOM,163,66.18000031,66.80000305,65.36000061,48.37777328,6653800,0,-0.024815448,49.1676073,47.85572593,0,-40,100,48.51166661,48.51166661
