,date,tic,Unnamed: 0,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
60,2010/7/6,AZO,60,369.9772929,373.0824497,367.2716027,370.8116596,303600,2,-0.143890056,376.0192043,368.9162182,0,-94.38025316,100,372.4677113,372.4677113
61,2010/7/6,C,61,42.46314812,43.11341152,42.31924185,34.00483328,22059300,2,-0.002478523,34.15885593,33.83670655,31.67811822,35.06210704,29.38840063,33.99778124,33.99778124
62,2010/7/6,CMCSA,62,19.31466486,19.46443151,19.11800312,15.57763523,22999600,2,0.002542771,15.62789998,15.45856797,66.56486688,99.48858447,60.3957865,15.54323397,15.54323397
63,2010/7/6,COP,63,58.18673504,58.39854223,57.66035002,40.19263674,6874600,2,-0.017831323,40.8446852,40.0149217,0,-122.0031542,100,40.42980345,40.42980345
64,2010/7/6,F,64,13.05871736,13.17553953,12.95976653,7.936391416,33520400,2,0.001811885,7.956052141,7.851864302,73.13726214,133.3333333,59.90935048,7.903958222,7.903958222
65,2010/7/6,GE,65,134.802842,135.5554679,134.1370467,109.409243,7158425,2,-0.017391072,110.0894302,109.1280028,2.113765966,-76.25330259,55.15935956,109.6087165,109.6087165
66,2010/7/6,GM,66,28.23221568,28.50524811,28.08064119,21.62447619,7010500,2,0.005387132,21.68160502,21.39627543,78.9695105,115.1518051,27.28622684,21.53894023,21.53894023
67,2010/7/6,GOOGL,67,19.02977758,19.3580083,18.9819486,19.25974463,83040876,2,-0.005063256,19.44832887,19.158795,3.633275823,-60.9631578,100,19.30356194,19.30356194
68,2010/7/6,LLY,68,53.74370211,54.28274035,53.60405234,41.99392258,3575100,2,-0.004458602,42.1799179,41.89732572,10.37147014,-47.93647867,4.217920547,42.03862181,42.03862181
69,2010/7/6,LOW,69,38.31402433,38.84370331,38.16921314,31.83137785,8650300,2,-0.002473496,31.96588907,31.67547162,32.40333952,-78.29750018,100,31.82068035,31.82068035
70,2010/7/6,MDT,70,46.68078651,47.00277004,46.45889227,36.81784311,4327900,2,-0.002506913,36.95333542,36.67766574,28.50854106,-60.87682499,100,36.81550058,36.81550058
71,2010/7/6,MSI,71,58.88210003,59.51329391,58.65632614,48.80574902,1454500,2,0.012388274,48.95708162,48.32550127,88.70874298,79.52029333,100,48.64129145,48.64129145
72,2010/7/6,NOC,72,64.96518758,65.41233065,64.63317978,53.68525772,2688100,2,-0.003296033,53.85266615,53.51052642,28.59576672,-39.28752327,100,53.68159629,53.68159629
73,2010/7/6,ORCL,73,35.56655978,35.89011684,35.33099097,30.24490744,15603500,2,-0.018556838,30.92990424,30.04142871,0,-102.3132011,100,30.48566647,30.48566647
74,2010/7/6,PEP,74,72.85212992,73.05892277,72.60603392,53.47417493,4782800,2,0.003697168,53.53992351,53.31509169,72.14892944,78.94917082,25.36544307,53.4275076,53.4275076
75,2010/7/6,PFE,75,26.02873422,26.21140618,25.8912882,17.8067503,29236801,2,-0.003739118,17.95223788,17.75232836,1.773233035,-88.4834527,100,17.85228312,17.85228312
76,2010/7/6,QCOM,76,66.36752153,67.02944639,65.88166068,49.1918707,11195700,2,0.00255473,49.32312917,48.87092661,52.44492538,133.3333333,100,49.09702789,49.09702789
77,2010/7/6,SBUX,77,28.13957748,28.33953339,28.04447523,23.32586226,7449000,2,-0.005322661,23.52193801,23.25777735,0,-99.54166754,100,23.38985768,23.38985768
78,2010/7/6,SLB,78,79.28151643,79.88107914,78.51160427,60.06008743,7131200,2,-0.004755435,60.37893712,59.99367221,28.574867,-53.5797128,29.45211435,60.18630466,60.18630466
79,2010/7/6,SRE,79,37.7695337,38.01890584,37.68323514,19.82488571,1119600,2,-3.34E-06,19.83675345,19.80774949,42.87767467,54.65717642,95.0501874,19.82225147,19.82225147
80,2010/7/6,T,80,26.60107606,26.863048,26.5185016,11.99967654,46276978,2,-0.001095459,12.04086651,11.9764672,6.315215127,-5.865181948,7.500446293,12.00866685,12.00866685
81,2010/7/6,TT,81,32.40006622,32.83177642,31.95997365,26.92964387,3209258,2,0.005231006,27.00572864,26.68991019,69.92854743,90.97954239,100,26.84781941,26.84781941
82,2010/7/6,UPS,82,79.82058111,80.50664678,79.65230336,58.1694616,3733500,2,0.012724169,58.27957414,57.66868074,96.47490088,102.5843033,100,57.97412744,57.97412744
83,2010/7/6,WFC,83,34.95492799,35.10580131,34.812915,25.63571974,24087000,2,-0.004030742,25.78197353,25.56612466,0,-90.70570163,100,25.6740491,25.6740491
84,2010/7/6,XOM,84,89.86985587,90.13416982,89.23930065,57.36147375,11768700,2,-0.005240935,57.5709978,57.23677495,1.94177243,-66.65181426,100,57.40388638,57.40388638
85,2010/7/6,XRX,85,21.14674453,21.26966168,20.9981683,14.07625589,3375501,2,-0.000972691,14.12182845,14.04961513,19.99076159,-100.311295,100,14.08572179,14.08572179
86,2010/7/6,ZTS,86,31.24064129,31.73685119,30.66982493,28.70355711,2126100,2,0.000489017,28.70907569,28.68581807,100,32.99552013,100,28.69744688,28.69744688
87,2010/7/7,AFL,87,26.14940197,26.30910927,25.65443942,19.98464443,9987600,3,-0.020349899,20.70683913,19.90986646,9.264638155,-128.1731788,80.37691901,20.3083528,20.3083528
88,2010/7/7,AMZN,88,13.25650255,13.32799754,12.98371222,13.14113038,79514000,3,-0.003695336,13.28203135,13.11323812,23.02788113,-153.3613684,94.62256776,13.19763473,13.19763473
89,2010/7/7,AZO,89,372.1266378,375.9446087,369.3254281,373.3940443,1112100,3,-0.062891768,375.8383038,369.4676519,40.74643623,67.85981543,38.92383733,372.6529779,372.6529779
90,2010/7/7,C,90,42.64796312,43.22100871,42.31945837,34.00028287,29381400,3,-0.001605709,34.13779429,33.85876885,31.09484006,81.17799951,83.37749637,33.99828157,33.99828157
91,2010/7/7,CMCSA,91,19.32047464,19.43745132,19.09571677,15.56751989,26062600,3,0.002733764,15.62456399,15.47161832,61.6670457,55.89642732,43.47690081,15.54809116,15.54809116
92,2010/7/7,COP,92,58.03909593,58.23895878,57.57453591,40.09407415,5705900,3,-0.02573242,40.83091658,39.8943986,0,-103.9141194,100,40.36265759,40.36265759
93,2010/7/7,F,93,13.11622675,13.21395693,12.97126181,7.934021517,33987500,3,0.002456835,7.962491103,7.857450659,71.07286827,104.6092658,71.59790847,7.909970881,7.909970881
94,2010/7/7,GE,94,134.8908283,135.4455735,134.0206505,109.3716621,6382412,3,-0.021482693,110.0284994,109.0941118,1.972832728,-97.81146106,74.5284793,109.5613056,109.5613056
95,2010/7/7,GM,95,28.36015415,28.62089146,28.06617248,21.6560813,10493500,3,0.008405958,21.72436399,21.4003729,81.8802484,118.367116,61.70422947,21.56236844,21.56236844
96,2010/7/7,GOOGL,96,19.09605902,19.39564603,19.03186508,19.29070853,113494392,3,-0.004017103,19.4268891,19.17509341,20.43427295,37.99930232,99.07560666,19.30099126,19.30099126
97,2010/7/7,LLY,97,53.7740725,54.17909972,53.49432345,41.94333878,5233900,3,-0.00687809,42.16868437,41.87044604,8.010121347,-134.9286946,72.63454603,42.0195652,42.0195652
98,2010/7/7,LOW,98,38.37287465,38.85978852,38.20943835,31.90609282,9693900,3,0.001696189,31.98490363,31.69062205,49.94262927,-31.31468697,85.02865096,31.83776284,31.83776284
99,2010/7/7,MDT,99,46.72913278,47.0019786,46.41920867,36.80878957,3492200,3,-0.00199422,36.93367768,36.69463908,27.21366827,-73.50538019,100,36.81415838,36.81415838
100,2010/7/7,MSI,100,59.02435747,59.6866382,58.83451832,48.99731955,1419000,3,0.022769415,49.13225579,48.29273835,92.78444466,117.6053318,100,48.71249707,48.71249707
101,2010/7/7,NOC,101,65.05227589,65.54023635,64.77512763,53.85055378,2630400,3,0.004451612,53.92701477,53.50376079,58.0841003,88.9442556,7.324211766,53.71538778,53.71538778
102,2010/7/7,ORCL,102,35.44754314,35.69008307,35.07927948,29.99566055,26869300,3,-0.032369567,30.97084197,29.80448861,0,-121.5904576,100,30.38766529,30.38766529
103,2010/7/7,PEP,103,72.84294986,73.05065877,72.56430968,53.48373444,4146400,3,0.004805556,53.5483302,53.32917575,73.81948945,44.53641485,9.911017242,53.43875297,53.43875297
104,2010/7/7,PFE,104,26.00046458,26.13907695,25.79385881,17.71595151,40492677,3,-0.008016495,17.97455697,17.67547663,0.977628607,-139.7934796,100,17.8250168,17.8250168
105,2010/7/7,QCOM,105,66.58251616,67.11531938,65.92118524,49.14879213,11521200,3,0.003854916,49.30858951,48.90617197,47.72898924,93.07726169,100,49.10738074,49.10738074
106,2010/7/7,SBUX,106,28.10684095,28.25109548,27.91033966,23.27689699,9123600,3,-0.008185143,23.51988273,23.21464836,0,-119.8368214,100,23.36726554,23.36726554
107,2010/7/7,SLB,107,79.16108334,79.68934198,78.31400296,59.74048713,6101200,3,-0.021051807,60.52938307,59.66489925,15.43060843,-163.9104919,51.50556579,60.09714116,60.09714116
108,2010/7/7,SRE,108,37.79966693,38.04778958,37.68373978,19.8225235,1687000,3,9.74E-06,19.83486731,19.80974444,39.45274048,62.14297087,95.98214976,19.82230588,19.82230588
109,2010/7/7,T,109,26.64858922,26.85944927,26.5076051,11.9857682,25228423,3,-0.001669494,12.03868614,11.96948811,4.476544776,-64.09298257,41.5946824,12.00408712,12.00408712
110,2010/7/7,TT,110,32.48360595,32.7937404,31.98690178,26.84960273,3885291,3,0.003708381,26.98493878,26.71141338,52.77566484,55.96075095,100,26.84817608,26.84817608
111,2010/7/7,UPS,111,80.11755811,80.87903272,79.9430733,58.45902509,4602400,3,0.028134619,58.57911666,57.56309727,98.15566127,125.1757217,100,58.07110697,58.07110697
112,2010/7/7,WFC,112,34.95066246,35.06128686,34.73779621,25.57012535,27095000,3,-0.006927498,25.78508194,25.52144675,0,-125.3008009,100,25.65326435,25.65326435
113,2010/7/7,XOM,113,89.68132536,89.87297879,88.77378635,57.18552664,13463300,3,-0.012315476,57.60329765,57.11713121,0.917508114,-166.6666667,100,57.36021443,57.36021443
114,2010/7/7,XRX,114,21.12778036,21.23816406,20.93130937,14.07134471,2533314,3,-0.001245048,14.11665656,14.04903619,18.31608143,-120.617137,100,14.08284638,14.08284638
115,2010/7/7,ZTS,115,31.17188664,32.02060786,30.76416067,28.9617486,3800800,3,0.010856487,28.98692029,28.51369416,100,166.6666667,100,28.75030723,28.75030723
116,2010/7/8,AFL,116,25.87528727,26.00650662,25.47888556,19.81472623,8350200,4,-0.035796888,20.76411319,19.68805021,7.001475814,-124.7135436,83.87640368,20.2260817,20.2260817
117,2010/7/8,AMZN,117,13.20321602,13.3092839,12.99622306,13.12866451,77584000,4,-0.005611956,13.28031768,13.09196172,21.58354149,-105.2971497,94.62256776,13.1861397,13.1861397
118,2010/7/8,AZO,118,374.4676005,378.9318616,372.2553019,376.9643215,790900,4,0.139648489,377.9002028,368.8428675,62.56327217,158.4276683,65.59044496,373.3715351,373.3715351
119,2010/7/8,C,119,42.73425959,43.18357769,42.38818494,33.95399408,17441800,4,-0.003030183,34.12081809,33.86098255,26.04780276,62.36979753,83.37749637,33.99090032,33.99090032
120,2010/7/8,CMCSA,120,19.32748169,19.43817967,19.14694044,15.57524064,30787000,4,0.003127334,15.62451789,15.48071425,63.77182505,76.05377782,43.68442546,15.55261607,15.55261607
121,2010/7/8,COP,121,57.97649701,58.13354168,57.5760976,40.07108355,17871800,4,-0.030981458,40.79581926,39.83230458,0,-87.74433122,100,40.31406192,40.31406192
122,2010/7/8,F,122,13.11159065,13.19854062,12.99375849,7.937527893,18613300,4,0.002948292,7.966649782,7.86247765,72.27082916,84.99483066,71.59790847,7.914563716,7.914563716
123,2010/7/8,GE,123,134.9536757,135.4528624,134.2463352,109.3725962,4067429,4,-0.023498567,109.9752268,109.0844813,2.140592155,-44.73494143,69.62379208,109.529854,109.529854
124,2010/7/8,GM,124,28.41153894,28.6520652,28.1901232,21.70046827,6316700,4,0.011960691,21.76898361,21.40178655,84.91382137,133.8455982,66.30067438,21.58538508,21.58538508
125,2010/7/8,GOOGL,125,19.21797751,19.47872879,19.16804897,19.39447865,120683196,4,0.001124556,19.45261222,19.18053275,50.40880517,159.4151552,99.72395976,19.31657249,19.31657249
126,2010/7/8,LLY,126,53.7357659,54.12792837,53.51308857,41.89387785,17142800,4,-0.010318224,42.16690504,41.83032958,6.51070595,-116.0609009,72.63454603,41.99861731,41.99861731
127,2010/7/8,LOW,127,38.48633917,38.95699202,38.3524557,32.02094704,5914000,4,0.009082085,32.06752029,31.6690668,64.56414137,76.59485982,24.71939796,31.86829354,31.86829354
128,2010/7/8,MDT,128,46.76080917,47.05284194,46.50800606,36.87874203,3099500,4,0.001342671,36.94412211,36.70572253,46.60017325,25.8338403,61.88984456,36.82492232,36.82492232
129,2010/7/8,MSI,129,59.36025555,59.91331287,58.93608412,49.20010522,1227000,4,0.037253133,49.3409997,48.24653049,94.82855327,131.3725098,100,48.79376509,48.79376509
130,2010/7/8,NOC,130,65.21448356,65.71159722,65.01652052,54.06302962,1582800,4,0.018110913,54.1145006,53.43215558,72.9427691,155.3682701,35.48767846,53.77332809,53.77332809
131,2010/7/8,ORCL,131,35.25110176,35.48720206,34.91377106,29.90018855,19255700,4,-0.044146889,30.96254294,29.65029539,0,-113.5528277,100,30.30641917,30.30641917
132,2010/7/8,PEP,132,72.81925051,72.99904277,72.53736441,53.44646803,3721400,4,0.003787985,53.53824989,53.34182773,59.44104426,-48.26709132,24.56449852,53.44003881,53.44003881
133,2010/7/8,PFE,133,25.87997433,25.99795801,25.6863156,17.63626914,39466608,4,-0.013844361,17.99761832,17.5894994,0.694673494,-143.402761,100,17.79355886,17.79355886
134,2010/7/8,QCOM,134,66.67322627,67.21094154,66.03513223,49.20435596,7396300,4,0.006939987,49.32015823,48.92692833,53.3287341,106.1945029,100,49.12354328,49.12354328
135,2010/7/8,SBUX,135,28.05345784,28.27221127,27.91309978,23.30232098,7146400,4,-0.008664885,23.50288416,23.20999873,12.04418125,-80.75939571,87.3806733,23.35644145,23.35644145
136,2010/7/8,SLB,136,78.89791606,79.51238704,78.2614299,59.74321817,4632700,4,-0.030335652,60.52082791,59.55548008,15.7730981,-116.8547691,55.46498348,60.03815399,60.03815399
137,2010/7/8,SRE,137,37.79976187,38.06127862,37.68838577,19.85525022,1534400,4,0.00141684,19.85694767,19.79864553,71.77015944,85.90301548,96.32735682,19.8277966,19.8277966
138,2010/7/8,T,138,26.67173705,26.85256268,26.52140108,11.97583367,24196762,4,-0.002407992,12.03797673,11.9607797,3.68398985,-59.24067372,41.5946824,11.99937821,11.99937821
139,2010/7/8,TT,139,32.4317409,32.8869604,32.0663299,27.00031623,3672750,4,0.009167969,27.04787242,26.69919312,68.04413102,111.5117201,100,26.87353277,26.87353277
140,2010/7/8,UPS,140,80.58397008,81.33073739,80.43362483,58.78574991,3805400,4,0.050840496,58.92976496,57.45066329,98.81510322,138.3925171,100,58.19021412,58.19021412
141,2010/7/8,WFC,141,34.87618708,35.02091867,34.7212831,25.56934558,18425800,4,-0.008571971,25.7756436,25.50291217,0,-104.1262327,100,25.63927789,25.63927789
142,2010/7/8,XOM,142,89.34380383,89.56641429,88.58413328,57.12599699,11412300,4,-0.018882268,57.6107355,57.03162088,0.774514192,-129.803032,100,57.32117819,57.32117819
143,2010/7/8,XRX,143,21.12929168,21.21566576,20.92119698,14.05275532,2583940,4,-0.002180261,14.11679465,14.03886775,13.79198292,-107.0013994,100,14.0778312,14.0778312
144,2010/7/8,ZTS,144,31.49706227,32.43757691,31.20297169,29.42373937,2599300,4,0.036639672,29.4517226,28.27336924,100,173.8451615,100,28.86254592,28.86254592
145,2010/7/9,AFL,145,25.67663386,25.7746475,25.35777549,19.68345422,6643600,0,-0.051033447,20.78847412,19.50865286,5.85785654,-113.4865102,85.75041687,20.14856349,20.14856349
146,2010/7/9,AMZN,146,13.19086854,13.26734575,12.94873073,13.05204618,68074000,0,-0.010215379,13.29989752,13.03406944,15.43010429,-127.0815652,96.07877539,13.16698348,13.16698348
147,2010/7/9,AZO,147,377.3711446,381.3456168,375.6766474,379.3259471,523500,0,0.37411975,380.3336877,368.1106431,70.09720067,157.4044783,75.01341579,374.2221654,374.2221654
148,2010/7/9,C,148,42.71304252,43.24541307,42.41727544,34.02739994,23462700,0,-0.000566109,34.11787987,33.87434923,41.59851338,128.5778755,88.93385168,33.99611455,33.99611455
149,2010/7/9,CMCSA,149,19.33820114,19.42298554,19.16067166,15.56810783,14686400,0,0.003002739,15.62150276,15.4881556,60.59220098,63.46111249,43.68442546,15.55482918,15.55482918
150,2010/7/9,COP,150,57.9660689,58.07824366,57.56292651,39.99934748,19329700,0,-0.037063838,40.7691084,39.76909702,0,-84.09366964,100,40.26910271,40.26910271
151,2010/7/9,F,151,13.09685058,13.19895753,13.00125619,7.941765681,17688900,0,0.003404663,7.970253431,7.866645992,73.63589754,78.7375226,71.70022463,7.918449711,7.918449711
152,2010/7/9,GE,152,134.981407,135.3722838,134.2359687,109.303825,3287086,0,-0.027502064,109.9385757,109.0565526,1.893748756,-72.64283729,70.8684282,109.4975642,109.4975642
